date,pagePath,exits,pageviews
2019-02-14,/courses/ux-design-fundamentals/,0,1
2019-02-14,/enquire/,6,34
2019-02-14,/events/,0,1
2019-02-14,/events/alumni-events/,42,133
2019-02-14,/events/info-taster-session-events/,17,24
2019-02-14,/events/info-taster-session-events/?mc_cid=6eb5122af8&mc_eid=2dc1c865c1,14,29
2019-02-14,/events/info-taster-session-events/?mc_cid=6eb5122af8&mc_eid=5e407089ad,4,6
2019-02-14,/events/other-events/,44,146
2019-02-14,/events/other-events/?fbclid=IwAR2Lz76540bGo6JS-YtdFiACFKMd5B27V2hbcVMMkWO2XhOopa9c8x42-FM,5,9
2019-02-14,/events/partner-events/,1,1
2019-02-14,/events/taster-sessions/,1,1
2019-02-14,/for-employers/,19,38
2019-02-14,/for-employers/become-a-partner/,0,1
2019-02-14,/for-employers/community-outreach/,1,1
2019-02-14,/for-employers/employer-case-studies/,8,35
2019-02-14,/for-employers/hire-with-codeclan/,6,25
2019-02-14,/for-employers/upskill-your-staff/,1,1
2019-02-14,/highlands-academy/,57,158
2019-02-14,/pre-course-work/,0,2
2019-02-14,/site-map/,4,6
2019-02-14,/tech-boom/,12,36
2019-02-14,/tech-boom/zonal-case-study/,2,8
2019-02-14,/the-codeclan-experience/,2,5
2019-02-14,/the-codeclan-experience/a-typical-day/,3,12
2019-02-14,/the-codeclan-experience/a-typical-day/?fbclid=IwAR2S3GJmrhNgVmmOP4ZWaKWIhKGgjP38_SXMkqysLEDg7H2-EtHL53uQ2Lg,2,3
2019-02-14,/the-codeclan-experience/the-alumni/,0,1
2019-02-15,/,1,1
2019-02-15,/?fbclid=IwAR0ZDO_se4Rq5-4BR9JX2arX9X-TLaUs7oBszojYALaKwW7wbHDeQem4yi4,0,2
2019-02-15,/?fbclid=IwAR1xrZi86Iwqt7oJWQScsGnGR05l6odQVKSDRGHARNAvZ1Fegna4ehHaM34,1,1
2019-02-15,/?fbclid=IwAR395maW0R267zYlGg-PwGMx3xi1LUcClntGmQCPIzu8YmADPEO86K7RPpo,1,1
2019-02-15,/?fbclid=IwAR3gWEKqwaQAN0vYB4y5RnhKw79RL_2UymrJOEYsOHWjXceEizPzz4MPUA0,0,2
2019-02-15,/about-us/,0,1
2019-02-15,/about-us/become-an-instructor/,2,6
2019-02-15,/about-us/become-an-instructor/part-time-teaching/,0,3
2019-02-15,/about-us/join-us/,0,3
2019-02-15,/about-us/join-us/business-and-finance-operations-administrator/,5,6
2019-02-15,/about-us/join-us/careers-service-assistant/,2,3
2019-02-15,/about-us/join-us/careers-service-assistant/?fbclid=IwAR3EAMe2X9ZJ2lS40w48ds28aovfJkelwykKhBrUwn9o3BVjwKqY-JtVTVU,2,6
2019-02-15,/about-us/join-us/sales-and-marketing-operations-coordinator/,2,4
2019-02-15,/about-us/join-us/training-advisor/,1,9
2019-02-15,/about-us/our-team/,1,1
2019-02-15,/about/,7,18
2019-02-15,/accessibility/,6,16
2019-02-15,/blog/,2,2
2019-02-15,/blog/2018-our-year-in-review/,1,1
2019-02-15,/blog/7-celebrities-didnt-know-code/,0,2
2019-02-15,/blog/9-websites-start-coding-journey/?mc_cid=6eb5122af8&mc_eid=62ef5dbe97,0,2
2019-02-15,/blog/an-app-to-put-charity-shops-on-the-map/,12,22
2019-02-15,/blog/author/kat/,3,4
2019-02-15,/blog/best-podcasts-coders-programmers/,0,5
2019-02-15,/blog/built-munro-bagger-site/,3,6
2019-02-15,/blog/claires-coding-journey-from-hobby-to-career/,3,3
2019-02-15,/blog/free-courses-launched-techmums/,0,1
2019-02-15,/blog/glasgow-coding-bootcamp-career/,7,7
2019-02-15,/blog/graduate-milestone-diversity/?mc_cid=387296b2e8&mc_eid=db857d121d,2,2
2019-02-15,/blog/hire-developer-screening-candidates/,4,4
2019-02-15,/blog/hire-developers-online-tests/,0,1
2019-02-15,/blog/hiring-developers-for-the-future/,1,1
2019-02-15,/blog/learn-to-code-working/,0,2
2019-02-15,/blog/meet-wojtek-ux-veteran-and-codeclan-instructor/,1,2
2019-02-15,/blog/most-asked-questions/,26,53
2019-02-15,/blog/peter-support-engineer-freeagent/,0,4
2019-02-15,/blog/tech-boom-campaign/?mc_cid=04e78ebf46&mc_eid=b339aeae8c,6,6
2019-02-15,/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/?fbclid=,2,2
2019-02-15,/blog/why-learn-coding/,1,4
2019-02-15,/codeclan-store/,0,2
2019-02-15,/codeclan-store/ultra-thick-navy-blue-hoodie/,0,2
2019-02-15,/codeclan-store/white-pullover-hoodie/,0,1
2019-02-15,/codeclan-store/womens-sports-top-2/,1,2
2019-02-15,/codeclan-store/zipped-navy-blue-hoodie/,6,49
2019-02-15,/contact-us/,1,1
2019-02-15,/courses/,0,2
2019-02-15,/courses/agile-for-effective-teams/,3,6
2019-02-15,/courses/bespoke-courses/,1,1
2019-02-15,/courses/browse-all-course-dates/,0,1
2019-02-15,/courses/data-carpentry/,1,2
2019-02-15,/courses/full-stack-web-development/,1,3
2019-02-15,/courses/full-stack-web-development/?fbclid=IwAR0484O8qdm_M-mPo12weDoQ4AgnNxZ5Daw5f0-pjhBUlCFDGWSL0uHSqhw,0,2
2019-02-15,/courses/full-stack-web-development/?fbclid=IwAR07rrbU-821e20aQDQZNPz-NACi5XB546pJ7Vkmm4jYObxp-qKenwowSY0,1,2
2019-02-15,/courses/full-stack-web-development/?fbclid=IwAR0Mr9U5WdADWCT_HiQyAOpUrSZuErcdm8NEo-cU7zjYb-ayrXLVFz6ohkc,1,1
2019-02-15,/courses/full-stack-web-development/?fbclid=IwAR0YNAX9_UM9UwqUxWS1tAFqQ1tPeLZ55mIqczdWGrBTlWWhFVXu9TOT1SQ,5,7
2019-02-15,/courses/full-stack-web-development/?fbclid=IwAR2b23lRrpg-0YumWB8XqK-bGRQ9OzSK3AvIOEVMRNoFpYgLsysuNgLBAv8,1,6
2019-02-15,/courses/full-stack-web-development/?fbclid=IwAR3L39lB062nKm5n9etVQQswWVEJ4DTnmn5sfEjAfYfeDHZfd7uFgojoGhU,0,2
2019-02-15,/courses/intro-to-r/,0,1
2019-02-15,/courses/professional-software-development/,6,14
2019-02-15,/courses/professional-software-development/alasdairs-career-change/,0,1
2019-02-15,/courses/professional-software-development/application-and-dates/,6,8
2019-02-15,/courses/professional-software-development/apply/,2,5
2019-02-15,/courses/professional-software-development/career-support/,9,23
2019-02-15,/courses/professional-software-development/charlotte-case-study/,0,1
2019-02-15,/courses/professional-software-development/cost-and-funding/,1,7
2019-02-15,/courses/professional-software-development/curriculum/,0,1
2019-02-15,/courses/professional-software-development/student-case-studies/,2,2
2019-02-15,/courses/programming-with-r/,5,6
2019-02-15,/courses/r-programming/,1,2
2019-02-15,/courses/r-programming/?fbclid=IwAR0BhGFi02OyzT4nHvRlkwRNsGtQhtPZpz9E1vF99SVsx9wJ5B9ahkrhY9s,8,17
2019-02-15,/courses/r-programming/?fbclid=IwAR1D5iR6aAp0NscV-2YyXwtA01VDymsDvTdaLt0KBSqQEqADMn380qDUmeY,0,1
2019-02-15,/courses/r-programming/?fbclid=IwAR1jeLo9Dzrn_Vw4xK3IKGEIx7bXZ_-O41BlfA9ksF6N4g4ymd-8VDqXlYY,1,1
2019-02-15,/courses/r-programming/?fbclid=IwAR1UmYv9WTwZCZ3ABKgd2jJuKgXkLnEF5pwzlmwnABvKGPAly_Aa5QUOK-g,2,2
2019-02-15,/courses/understanding-programming/,3,9
2019-02-15,/courses/ux-design-fundamentals/,3,12
2019-02-15,/enquire/,2,12
2019-02-15,/enquire/?fbclid=IwAR1HI9JSUmFNB5T9DevtDySuAOLdcnt3AeMLOhd8-lx4Y_jfmwWIvFVpBiI,1,1
2019-02-15,/events/,0,2
2019-02-15,/events/info-taster-session-events/,5,22
2019-02-15,/events/info-taster-session-events/?fbclid=IwAR1x7HoDWtPPcUyGjdyNJwfAQLxebCWT-ak8OD48p-wtj1YCKu5GExB1zZw,4,10
2019-02-15,/events/info-taster-session-events/?fbclid=IwAR1ZCYJW0OrRZEOpGnp0fQEAhObhLDiTjuY-kDFB_japphm-rzY5UqqgDns,3,6
2019-02-15,/events/info-taster-session-events/?fbclid=IwAR2H_GMGuKhRo5gcMunTXvGH8Iru_l71b0zIDbp1-U3gLpqNoUzSHtRcykc,1,1
2019-02-15,/events/info-taster-session-events/?fbclid=IwAR3k8_XxunFTBsOKUE9WlHiVo8OTQ83lU6uKZUmFOm6n-IwvJAgpZwwAmFs,0,2
2019-02-15,/events/other-events/,1,3
2019-02-15,/events/partner-events/,0,1
2019-02-15,/for-employers/,1,1
2019-02-15,/for-employers/become-a-partner/,5,10
2019-02-15,/for-employers/community-outreach/,0,1
2019-02-15,/for-employers/hire-with-codeclan/,1,3
2019-02-15,/for-employers/sponsorships/,1,1
2019-02-15,/for-employers/upskill-your-staff/,0,1
2019-02-15,/highlands-academy/,0,3
2019-02-15,/partner-terms-and-conditions/,0,9
2019-02-15,/pre-course-work/,9,25
2019-02-15,/tech-boom/,1,10
2019-02-15,/tech-boom/zonal-case-study/,1,1
2019-02-15,/the-codeclan-experience/,1,1
2019-02-15,/the-codeclan-experience/a-typical-day/,1,1
2019-02-15,/the-codeclan-experience/the-alumni/,2,2
2019-02-16,/,1,3
2019-02-16,/about-us/,7,10
2019-02-16,/about-us/join-us/,1,3
2019-02-16,/about-us/join-us/technical-writer-for-data/,2,2
2019-02-16,/about-us/join-us/training-advisor/,0,1
2019-02-16,/about-us/our-team/,39,99
2019-02-16,/admissions-track/,0,11
2019-02-16,/blog/,1,1
2019-02-16,/blog/7-celebrities-didnt-know-code/,0,1
2019-02-16,/blog/9-websites-start-coding-journey/,11,14
2019-02-16,/blog/9-websites-start-coding-journey/?mc_cid=6eb5122af8&mc_eid=1d154a9b11,1,6
2019-02-16,/blog/9-websites-start-coding-journey/?mc_cid=6eb5122af8&mc_eid=552f916668,1,1
2019-02-16,/blog/an-app-to-put-charity-shops-on-the-map/,3,13
2019-02-16,/blog/best-podcasts-coders-programmers/,1,1
2019-02-16,/blog/call-centre-advisor-developer/,1,2
2019-02-16,/blog/category/employers/,1,1
2019-02-16,/blog/category/inspiring-stories/,1,1
2019-02-16,/blog/category/learning-to-code/,0,2
2019-02-16,/blog/claires-coding-journey-from-hobby-to-career/,0,1
2019-02-16,/blog/codeclan-ceo-melinda-matthews/,1,1
2019-02-16,/blog/free-courses-launched-techmums/,1,2
2019-02-16,/blog/glasgow-coding-bootcamp-career/,4,11
2019-02-16,/blog/graduate-natalie-ux-analyst/,2,3
2019-02-16,/blog/graduates-peter-tester-junior-software-developer/,4,12
2019-02-16,/blog/hire-developers-online-tests/,2,2
2019-02-16,/blog/inspirational-women-tech/,17,29
2019-02-16,/blog/learn-to-code-working/,4,4
2019-02-16,/blog/page/2/?fbclid=IwAR15bJ3jcEnn6V08h92u90q1KOxjj2HvlxUOsNZ5KA-giGXkat7LD_8AInE,1,8
2019-02-16,/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/?fbclid=IwAR3ojelspYWf5m9atcTblqg7hKDcqPYpN2gUTMcpDdQwl2G5QaUVkLgUwRI,0,1
2019-02-16,/blog/why-learn-coding/,0,1
2019-02-16,/blog/why-learn-coding/coding-guide-download/,1,1
2019-02-16,/codeclan-store/,0,1
2019-02-16,/contact-us/,1,2
2019-02-16,/courses/,1,1
2019-02-16,/courses/?fbclid=IwAR2zFVD2zi8YFr_eUaGwdhtaVQB2sPvyErdFFm4CGxg7ZEqEGrIY5aGc-dk,0,4
2019-02-16,/courses/16-week-course/apply/,0,1
2019-02-16,/courses/16-weeks-intensive-programming/,1,5
2019-02-16,/courses/agile-for-effective-teams/,2,2
2019-02-16,/courses/bespoke-courses/,8,12
2019-02-16,/courses/browse-all-course-dates/,2,5
2019-02-16,/courses/data-carpentry/,2,2
2019-02-16,/courses/full-stack-web-development/,56,203
2019-02-16,/courses/full-stack-web-development/?fbclid=IwAR1oSVZhucGlFMC43D7I6uI9YSs-FhtS6bBdxh4nOCLLSmb8VCETZ1B1ZKI,0,2
2019-02-16,/courses/full-stack-web-development/?fbclid=IwAR1v2I69XQCPSkvHaaHGW-aXoeNlJ-Vp2CcTvlcRbb00WacMkdZ4BA5YT9s,1,1
2019-02-16,/courses/full-stack-web-development/?fbclid=IwAR2lEvmx2VgfBas-shlJmMgUd1W7CUYWjBEHkP2ax1BZJLM_tUjHR2X6wrY,1,1
2019-02-16,/courses/full-stack-web-development/?fbclid=IwAR3B5lX-tV8AK-7xKOFpADDOBChuozIccKYn6ypellz33Q5fj5A0Pe50YlI,1,7
2019-02-16,/courses/full-stack-web-development/apply-inverness/,0,1
2019-02-16,/courses/intro-to-r/,2,2
2019-02-16,/courses/professional-software-development/,0,1
2019-02-16,/courses/professional-software-development/application-and-dates/,1,1
2019-02-16,/courses/professional-software-development/apply/,0,1
2019-02-16,/courses/professional-software-development/apply/?fbclid=IwAR0eKYAeLIs3D_1v3z7lTixS3gmwwzscaXFYIonDucfkrjg2TlE_zJEpfJo,2,4
2019-02-16,/courses/professional-software-development/apply/course_application_1,3,7
2019-02-16,/courses/professional-software-development/apply/course_application_2,0,1
2019-02-16,/courses/professional-software-development/career-support/,3,10
2019-02-16,/courses/professional-software-development/cost-and-funding/,2,3
2019-02-16,/courses/professional-software-development/course-cost-faqs/,1,4
2019-02-16,/courses/professional-software-development/curriculum/,2,7
2019-02-16,/courses/professional-software-development/student-projects/,0,1
2019-02-16,/courses/programming-with-r/,2,2
2019-02-16,/courses/r-programming/,24,72
2019-02-16,/courses/r-programming/?fbclid=IwAR2w5POMgjoWTL-RAGuayyCwbl-t2Bc4KAAZ2HaX83rljMfa4vPwHirtDUo,2,2
2019-02-16,/courses/statistical-modelling/,1,7
2019-02-16,/courses/understanding-programming/,2,3
2019-02-16,/courses/ux-design-fundamentals/,1,1
2019-02-16,/courses/visualisation-r/,0,1
2019-02-16,/enquire/,1,10
2019-02-16,/events/,2,2
2019-02-16,/events/alumni-events/,1,1
2019-02-16,/events/info-taster-session-events/,8,12
2019-02-16,/events/info-taster-session-events/?fbclid=IwAR0HLI4t1QeMO7oIvhxEj8J-s53naoFshV3oJ3-qel9SnnnmzklUbGXKxlM,1,1
2019-02-16,/events/info-taster-session-events/?fbclid=IwAR18Ztfjw9jHreHmWsKg71ITAJE8g0N8VrjmaWM9QSZD-Lyc5fI324QXmt0,1,2
2019-02-16,/events/info-taster-session-events/?fbclid=IwAR2BPmqV1ltxFV5SgiBurTu8R2WCH1Qk2mfIvuthcQJzHJWP-KsUyVgTTdE,0,1
2019-02-16,/events/info-taster-session-events/?fbclid=IwAR2yisJLJPJlBx4FMInIvABmAMns8y707t8Twi14n5lig-dr2HqehghtdfQ,15,26
2019-02-16,/events/info-taster-session-events/?fbclid=IwAR31X2q1c3N_SjtrAqW8uxiK0fEdn5PwksYRyYU4kg9sl4Szg8CwE2991b8,1,7
2019-02-16,/events/info-taster-session-events/?fbclid=IwAR3nhObFJsHytWAW5wNF9oa2uBfNhnXe7V0814nMuDeDj0b_0FXTs0Uf2Cw,0,1
2019-02-16,/events/info-taster-session-events/?fbclid=IwAR3zHeplWxwBAm9f_mdRhvhbPbx-26NR-GiOjtP6HUl1SXue8Rrfazv2aBE,1,1
2019-02-16,/events/other-events/,0,2
2019-02-16,/events/partner-events/,1,1
2019-02-16,/events/taster-sessions/,3,4
2019-02-16,/for-employers/,0,2
2019-02-16,/for-employers/become-a-partner/,38,91
2019-02-16,/for-employers/hire-with-codeclan/,0,1
2019-02-16,/for-employers/upskill-your-staff/,14,19
2019-02-16,/highlands-academy/,3,16
2019-02-16,/pre-course-work/,3,15
2019-02-16,/tech-boom/,1,1
2019-02-16,/the-codeclan-experience/,2,3
2019-02-16,/the-codeclan-experience/a-typical-day/,1,1
2019-02-16,/the-codeclan-experience/the-alumni/,0,5
2019-02-17,/,0,1
2019-02-17,/?s=,0,1
2019-02-17,/?s=Funding+options+,1,1
2019-02-17,/about-us/,1,1
2019-02-17,/about-us/become-an-instructor/,1,1
2019-02-17,/about-us/join-us/,6,20
2019-02-17,/about-us/join-us/careers-service-assistant/,2,6
2019-02-17,/about-us/our-team/,6,18
2019-02-17,/about-us/our-team/our-board/,0,1
2019-02-17,/accessibility/,1,1
2019-02-17,/admissions-track/,1,1
2019-02-17,/blog/,6,9
2019-02-17,/blog/7-celebrities-didnt-know-code/,4,5
2019-02-17,/blog/9-common-misconceptions-coding/,1,4
2019-02-17,/blog/best-podcasts-coders-programmers/,0,1
2019-02-17,/blog/built-munro-bagger-site/,0,1
2019-02-17,/blog/career-change-developer/,1,2
2019-02-17,/blog/career-change-into-digital/,4,6
2019-02-17,/blog/category/careers-in-tech/,27,31
2019-02-17,/blog/category/careers-in-tech/page/2/,0,1
2019-02-17,/blog/category/inspiring-stories/,1,1
2019-02-17,/blog/category/inspiring-stories/page/2/,0,4
2019-02-17,/blog/category/inspiring-stories/page/3/,8,21
2019-02-17,/blog/category/instructor-blogs/,1,1
2019-02-17,/blog/category/learning-to-code/,0,1
2019-02-17,/blog/category/whats-new/,0,1
2019-02-17,/blog/celebrate-joint-graduation/,1,1
2019-02-17,/blog/change-story-not-just-career/,4,18
2019-02-17,/blog/claires-coding-journey-from-hobby-to-career/,1,1
2019-02-17,/blog/claires-ruby-project-cycle-ride-logging-application/,1,1
2019-02-17,/blog/codebar-edinburgh-glasgow-coding/,0,1
2019-02-17,/blog/codeclan-second-anniversary/,0,1
2019-02-17,/blog/codeclan-students-meet-employers-at-speed-networking-event/,3,14
2019-02-17,/blog/finding-a-career-you-love/,13,15
2019-02-17,/blog/free-courses-launched-techmums/,1,1
2019-02-17,/blog/graduates-hayley-microbiologist-software-developer/,1,1
2019-02-17,/blog/hire-a-developer-technical-interviews/,1,1
2019-02-17,/blog/hire-developer-screening-candidates/,3,8
2019-02-17,/blog/hire-developers-online-tests/,0,1
2019-02-17,/blog/hiring-developers-for-the-future/,0,3
2019-02-17,/blog/learn-to-code-working/,0,1
2019-02-17,/blog/new-partner-programme-coming/,1,2
2019-02-17,/blog/tech-boom-campaign/,3,9
2019-02-17,/blog/took-back-control-coding/,0,1
2019-02-17,/blog/top-networking-events-scotland/,1,4
2019-02-17,/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/,0,1
2019-02-17,/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/?fbclid=,2,13
2019-02-17,/blog/understanding-understanding/,0,1
2019-02-17,/blog/why-learn-coding/,0,1
2019-02-17,/codeclan-store/,0,2
2019-02-17,/courses/,3,5
2019-02-17,/courses/16-weeks-intensive-programming/,1,1
2019-02-17,/courses/agile-for-effective-teams/,1,1
2019-02-17,/courses/bespoke-courses/,1,11
2019-02-17,/courses/browse-all-course-dates/,7,7
2019-02-17,/courses/data-carpentry/,1,1
2019-02-17,/courses/full-stack-web-development/,1,1
2019-02-17,/courses/full-stack-web-development/?fbclid=IwAR0DCECukyZSLjK9l_VH19qvJYQweXhkDpOJpHN3-26hCUtJ_OFNuhd_RQU,0,1
2019-02-17,/courses/full-stack-web-development/?fbclid=IwAR0eK84qakF1kJmA_2j0TxzgfOvnMRwCoxR0zTbFFo9aI7rZgLjk7k_x8Ng,0,1
2019-02-17,/courses/full-stack-web-development/?fbclid=IwAR14pSLfci3ESVFngRxJfQqK4XfhtsBCy4iAs7s8qZjUy-hsHoKC4FQCasU,0,1
2019-02-17,/courses/full-stack-web-development/?fbclid=IwAR1oSVZhucGlFMC43D7I6uI9YSs-FhtS6bBdxh4nOCLLSmb8VCETZ1B1ZKI,35,88
2019-02-17,/courses/full-stack-web-development/?fbclid=IwAR2rtUO0zkY7ieK6BeNv4cZGt07UnndGVX3_Dspj5oZH3u__bAXcl4iOF0Q,1,1
2019-02-17,/courses/full-stack-web-development/?fbclid=IwAR3-0uSETwuTvFybqGQir2lO0TPUiQO4b9w8Sz7FY9cikr3j5UyDgOx8240,3,3
2019-02-17,/courses/full-stack-web-development/apply-inverness/,0,1
2019-02-17,/courses/intro-to-r/,0,1
2019-02-17,/courses/professional-software-development/,1,1
2019-02-17,/courses/professional-software-development/application-and-dates/,7,18
2019-02-17,/courses/professional-software-development/apply/,1,3
2019-02-17,/courses/professional-software-development/apply/course_application_1,2,3
2019-02-17,/courses/professional-software-development/apply/course_application_2,0,1
2019-02-17,/courses/professional-software-development/cost-and-funding/,1,1
2019-02-17,/courses/professional-software-development/curriculum/,24,28
2019-02-17,/courses/professional-software-development/student-projects/,0,2
2019-02-17,/courses/programming-with-r/,1,1
2019-02-17,/courses/r-programming/,0,3
2019-02-17,/courses/r-programming/?fbclid=IwAR0Fi08NtYbjJB_6TeMFRWxFdHOgYN_HizdGhUi3Ptl_zoA2JkyZWl3rwzs,2,3
2019-02-17,/courses/r-programming/?fbclid=IwAR0FYKrlAsmxYdXr1XDZ4LJnN0L4HOmu0F53-yAmR61vkcmWobx34w6VhtI,8,19
2019-02-17,/courses/r-programming/?fbclid=IwAR1jeLo9Dzrn_Vw4xK3IKGEIx7bXZ_-O41BlfA9ksF6N4g4ymd-8VDqXlYY,0,2
2019-02-17,/courses/r-programming/?fbclid=IwAR1t5Zq9La9Mo4-cVrFHOsFTouAxljMQCEI4Ie0KnY8RqrOD3cjbwHyWkZI,12,28
2019-02-17,/courses/r-programming/?fbclid=IwAR36A3od1UGOYKRedhA7dp9MBoWa3Iz-qjp6zvRshYybhy430u_csL18kL0,0,1
2019-02-17,/courses/r-programming/?fbclid=IwAR3oBkAQ_SeUNfywjpIyFGGDUDhzHGv-7twp19qdlRTZsRWkoQzzyM8Z7gQ,1,1
2019-02-17,/courses/statistical-modelling/,5,12
2019-02-17,/courses/understanding-programming/,1,4
2019-02-17,/courses/ux-design-fundamentals/,1,1
2019-02-17,/courses/visualisation-r/,1,2
2019-02-17,/enquire/,1,1
2019-02-17,/events/,0,2
2019-02-17,/events/alumni-events/,0,1
2019-02-17,/events/info-taster-session-events/,9,10
2019-02-17,/events/other-events/,2,2
2019-02-17,/for-employers/,5,21
2019-02-17,/for-employers/become-a-partner/,2,2
2019-02-17,/for-employers/employer-case-studies/,1,1
2019-02-17,/for-employers/hire-with-codeclan/,1,1
2019-02-17,/for-employers/upskill-your-staff/,0,1
2019-02-17,/highlands-academy/,0,3
2019-02-17,/pre-course-work/,0,1
2019-02-17,/tech-boom/,0,1
2019-02-17,/tech-boom/zonal-case-study/,0,10
2019-02-17,/the-codeclan-experience/,0,1
2019-02-17,/the-codeclan-experience/a-typical-day/,3,3
2019-02-18,/,2,4
2019-02-18,/?fbclid=IwAR1UP0lH3GTckR8EdgOnzvdZafjw67ill6tmdbfOrfrTlw8zcXQ125yl68k,1,1
2019-02-18,/about-us/,0,5
2019-02-18,/about-us/become-an-instructor/,2,2
2019-02-18,/about-us/join-us/,0,2
2019-02-18,/about-us/join-us/business-and-finance-operations-administrator/,3,5
2019-02-18,/about-us/join-us/sales-and-marketing-operations-coordinator/,0,4
2019-02-18,/about-us/join-us/training-advisor/,2,11
2019-02-18,/about-us/our-team/,2,11
2019-02-18,/about-us/our-team/our-board/,0,2
2019-02-18,/admissions-track/,9,15
2019-02-18,/blog/,0,1
2019-02-18,/blog/7-celebrities-didnt-know-code/,1,5
2019-02-18,/blog/9-websites-start-coding-journey/,0,1
2019-02-18,/blog/9-websites-start-coding-journey/?mc_cid=6eb5122af8&mc_eid=e7ac6db3f7,0,2
2019-02-18,/blog/an-app-to-put-charity-shops-on-the-map/,1,1
2019-02-18,/blog/apply-immersive-programming-course/,1,2
2019-02-18,/blog/author/gillian/,2,10
2019-02-18,/blog/best-podcasts-coders-programmers/,1,1
2019-02-18,/blog/career-change-into-digital/,33,96
2019-02-18,/blog/category/learning-to-code/,1,1
2019-02-18,/blog/category/learning-to-code/page/2/,4,6
2019-02-18,/blog/category/learning-to-code/page/3/,42,152
2019-02-18,/blog/claires-coding-journey-from-hobby-to-career/,0,1
2019-02-18,/blog/codeclan-students-changed-career/,4,4
2019-02-18,/blog/current-skills-perfect-coding/,21,26
2019-02-18,/blog/digital-development-loan/,0,1
2019-02-18,/blog/free-courses-launched-techmums/,1,3
2019-02-18,/blog/glasgow-coding-bootcamp-career/,2,4
2019-02-18,/blog/hire-developer-screening-candidates/,4,5
2019-02-18,/blog/hire-developers-online-tests/,9,58
2019-02-18,/blog/learn-to-code-working/,1,3
2019-02-18,/blog/make-most-of-github/,3,6
2019-02-18,/blog/most-asked-questions/,3,5
2019-02-18,/blog/page/2/,3,10
2019-02-18,/blog/page/3/,0,1
2019-02-18,/blog/scottish-companies-tech-gender-gap/,6,16
2019-02-18,/blog/tag/application/,0,1
2019-02-18,/blog/took-back-control-coding/,3,10
2019-02-18,/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/?fbclid=,0,1
2019-02-18,/blog/welcome-to-our-commercial-director/,2,3
2019-02-18,/blog/what-is-javascript-and-why-learn-it/,1,1
2019-02-18,/blog/why-learn-coding/,6,7
2019-02-18,/codeclan-store/,2,7
2019-02-18,/codeclan-store/ultra-thick-navy-blue-hoodie/,6,9
2019-02-18,/codeclan-store/zipped-navy-blue-hoodie/,1,3
2019-02-18,/contact-us/,2,7
2019-02-18,/courses/,5,15
2019-02-18,/courses/16-week-course/apply/,0,1
2019-02-18,/courses/agile-for-effective-teams/,2,9
2019-02-18,/courses/bespoke-courses/,0,1
2019-02-18,/courses/browse-all-course-dates/,1,1
2019-02-18,/courses/data-carpentry/,0,1
2019-02-18,/courses/full-stack-web-development/,1,2
2019-02-18,/courses/full-stack-web-development/?fbclid=IwAR3ajmt77lkib20eoubzgz60MlHY9BduAjulLGCM65pmP-0mDc8wiZEFdq4,1,1
2019-02-18,/courses/full-stack-web-development/apply-inverness/,0,1
2019-02-18,/courses/full-stack-web-development/apply-inverness/course_application_hie_1,1,1
2019-02-18,/courses/full-stack-web-development/apply-inverness/course_application_hie_2,0,1
2019-02-18,/courses/intro-to-r/,3,4
2019-02-18,/courses/professional-software-development/,10,49
2019-02-18,/courses/professional-software-development/alasdairs-career-change/,0,1
2019-02-18,/courses/professional-software-development/application-and-dates/,1,2
2019-02-18,/courses/professional-software-development/apply/,2,2
2019-02-18,/courses/professional-software-development/apply/course_application_1,1,2
2019-02-18,/courses/professional-software-development/apply/course_application_2,4,5
2019-02-18,/courses/professional-software-development/career-support/,2,4
2019-02-18,/courses/professional-software-development/charlotte-case-study/,17,74
2019-02-18,/courses/professional-software-development/cost-and-funding/,1,1
2019-02-18,/courses/professional-software-development/course-cost-faqs/,0,1
2019-02-18,/courses/professional-software-development/curriculum/,1,2
2019-02-18,/courses/professional-software-development/johns-route-to-career-progression/,1,11
2019-02-18,/courses/professional-software-development/sarahs-reskilling-story/,1,3
2019-02-18,/courses/professional-software-development/student-case-studies/,36,82
2019-02-18,/courses/professional-software-development/student-projects/,0,1
2019-02-18,/courses/programming-with-r/,0,3
2019-02-18,/courses/r-programming/,1,1
2019-02-18,/courses/r-programming/?fbclid=IwAR0ClqzOD6FXa8_kzb8sXJo583u2MzcLux9bWG39nNNuKdeE25X13AAuB0U,1,1
2019-02-18,/courses/r-programming/?fbclid=IwAR0HATuuzCXK_nLbHPKo41BZ0eLgeFAcQIIOytGX7PPcsMrRWvDcNkbCM3E,0,1
2019-02-18,/courses/r-programming/?fbclid=IwAR3TDgu7223VS3fB0Dh4tI32x0vNA229zxVT3OaXsN7VA3NszgSVeO_slHg,1,5
2019-02-18,/courses/understanding-programming/,1,2
2019-02-18,/courses/ux-design-fundamentals/,2,2
2019-02-18,/enquire/,1,2
2019-02-18,/events/,0,2
2019-02-18,/events/info-taster-session-events/,1,2
2019-02-18,/events/other-events/,2,3
2019-02-18,/events/taster-sessions/,0,2
2019-02-18,/for-employers/,5,8
